id,text,category
1749,783 7526 6521 6137 6537 7040 203 7473 1556 6517 7210 237 896 8406 1695 230 4768 5045 4559 224 4500 5045 2269 526 1994 8406 4720 4017 4904 2734 6983 6461 526 1994 6517 3198 7924 5118 3078,0
3043,300 180 5773 3285 5922 8207 572 5773,0
3628,4130 753 5107 5922 5848 237 7549 230 7531 753 5107 5922 5878 237 3225 230 7531 4749 6809 4521 4819 2295 5672 7240 224 2129 5672 7126 230 7531 753 2612 230 8081 230 4369 224 3321,0
3238,676 5636 226 4017 6726 7066 1368 4017,0
4469,4034 230 4442 697 2734 230 3384 2734 2199 5045 3078 4917 2147 7811 2059 7232 7526 6084 3468 8542 1004 7526 3577 8207 4017,0
1252,1207 7138 3647 6311 5452 5922 7514,0
2031,1684 5773 1084 88 3078 4442 4715 2963 7473 224 5922 3766 3785 4069 4652,0
4163,2291 3462 4017 6084 1309 237 7767 5965 6461 5059 4017,0
1869,590 2242 5773 2242 6700 7812 468 2734 1041 784 3078,0
4208,2597 6084 5063 7027 6084 3968 4431 2968 6193 5141 230 1421 6349 7343 2734 5868 5045 237 7314 5255 6545 224 7199,0
4233,3821 2230 823 237 5083 237 7174 5881 3477 3253 7526 6820 4113 651 2734 3078 7167 8542 349 5773 6820 1698 3968 6794 1994 5466 6537 6517,0
3777,6521 6517 753 8542 727 5773 7685 6222 6311 6300 7669 4734 7669 3251 237 4179 753 3080 5672 6311 2734 5773 6084 3225 8542 4678 88 4866 224 1240 6794 6300 77 5971 224 3581 8542 1095 2528 2734 6794 6257 1799 5687 2734 5868 237 6527 5773 3577 5107 6517 2734 5063 6349 4662 4442 6762 6517 2734 5063 1108 5174 2698 5869 2734 4059 753 3080 237 5261 5045 5773 4878 2734 5868 237 3647 1109 5174 4442 1076 5773,0
4187,3821 3968 6794 6619 3321 5364 7205 6537 3477 8104 7526,0
2986,590 8207 5773 4256 3337 8631 6439 4608 6517 1698 3968 274 5773,0
1894,6800 4676 1444 3321 7503 8138 5850 5672 7614 3078,0
3451,3436 8542 7958 7473 1543 3006 224 2121,0
4500,7136 6084 3968 7982 3501 2734 5922 2431,0
4116,1501 5099 2086 230 6084 5431 142 3970 4211 753 6517 6084 3647 3692 6300 8406 911 1543 5922 608 1900 3581 4762 6300 8542 3415 7924 8542 8372 1872 6517 4108 667 7648 237 5045 5773 6548 3139 6794 5804 8626,0
1473,7400 4801 3559 1994 519 6517 5326 5773 6084 3468 5922 8203 4017 5906 5672 7507 4017,0
4252,6448 6461 6791 5045 6084 7508 1226 6461 1295 8171 224 6084 8265 3078 7152 3668 4912 5045 1994 3392 4017 4017,0
3135,30 230 8444 5045 5174 2734 3626 3581,0
4623,6245 2269 1543 8542 6134 5773 2829 7845 5773,0
3438,7764 5795 5922 8501 5672 8542 1269 2827 7924 8542 8197 7812 3548 5492 3451 7692 5773 1691 1556 8542 1582 886 224 2196 1556 8542 2264 6193 5773,0
1907,6084 353 4912 8542 5239 1189 5085 5773 1908 5234 5922 7805,0
3132,257 3283 2698 3468 5466 2963 6619 1690 8600 2698 6980 7320 7924 3080 237 3579 7624 8600 2698 6156 7924 3563 2963 3775 4539 7526,0
3291,775 7281 5795 237 7027 2655 4211 7526 8380 696 3619 4017 5684,0
3944,590 2885 5773 326 254 8542 6560 755 5071 997 6758 2194 7924 1753,0
1707,46 1629 169 755 4250 4676 755 1563 2186 270 7526,0
1560,326 6080 708 5258 4677 5620 3078,0
4193,7436 230 8542 1111 4538 2230 5534 1994 2734 237 8444 3751 5773 5872 5085 1994 5922 8207 3485 3353 5773 5234 6155 237 1708 254 5342,1
2843,2638 753 4211 79 3078,0
3025,1080 7526 3913 6782 5922 5107 1392 3078 4608 3080 1994 1138 1317 5672 3000 3078,0
3515,6726 6589 4018 230 77 1872 2655 1627 753 4801 7669 7018 4580 6439 7669 6369 7453 7532 7532 5773,0
3155,2293 7924 1011 3060 6300 3273 1612 5773,0
1897,6084 5551 3884 254 5615 4032 7669 7851 5045 1543 8542 831 230 6084 5063 8028 230 2698 5116 372 3718 8406 4277 7526 3656 230 546 7523 5045 1543 5922 2502 7669 3547 8157 224 3160 8551,0
3928,4529 230 3786 8600 5903 6372 4017,0
4434,5776 230 8444 5045 8084 224 7131 2199 4735 6193,0
3762,2290 753 8542 770 230 4774 8542 4131 6980 2949 5672 7860 52 8487 6700 4584 6865 2738 8075 6408 2230 2619 230 49 5492 4638 6700 5431 3078,0
4707,6521 4533 1827 230 6084 3468 3242 4763 237 1582 5395 7924 8542 3485 2963 7943,0
3596,6084 7138 1410 1845 2963 8075 4369 5773 6084 7027 4442 3139 3709 5773 3730 6980 6461 584 3078 7718 5071 3798 5045 3078,0
4695,2829 3139 5795 237 3647 4121 6439 6264 2861 6517,0
1468,5646 5773 4741 6193 5773 3730 2976 5773 4138 2734 5795 1226 3098 5773 7880 2698 4111 5348 1556 6758 3119 230 2698 3848 3751 224 1240 918 7235 8542 7154 675 301 7860 5773 2925 2458 7629 6254 237 6349 5773 5837 5795 5922 2300 7511 224 8075 8542 2513 1543 6461 7862 5773 3205 7343 2734 3968 7771 7771 5609 6560 4151 1994 8549 230 3771 6461 5235 753 1540 5773,0
1842,2297 7526 3968 7526 3656 1813 7210 4559 1543 8406 5295 7526,0
3425,3332 2734 6527 6640 4403 3078,0
2386,1701 230 1734 230 1734 7526 4034,0
1557,7018 5107 6517 755 7924 8542 1834 4831 4486 7924 8542 755 3078,0
3176,676 5792 4017 3730 2230 2734 3078,0
2331,1489 8380 230 2660 2692 4250 4700 7860 8584 224 7865 6031 5071 6700,0
3987,228 12 8366 3647 5141 8075 3485 230 1421 6349 5174 696 6311,0
2533,7136 3597 6976 5922 8506 4595 230 1207 7393 4976 2612 5174 6084 2269 6193,0
1937,1322 1408 3805 7963 7152 7501 4693 7416 8617 1947 6369 2534 5773 4163 7416 7152 2205 171 4059 2534 339 7152 5601 5377 7954 1947 5849 4326 8438 5773 2225 4632,0
4270,590 2242 2103 6084 1444 203 2612,0
4243,6448 4179 5071 1799 4369 3078,0
2690,5318 7526 810 2698 5795 3321 1716 6795 378 7526,0
4760,1090 468 6084 4294 6193 5672 8406 5415 6106,0
4748,2221 6084 5450 5538 4675 5058,0
4520,5373 6300 3186 5773 5658 6300 6265 5773,0
2165,425 230 1207 5326 3825,0
3813,3824 5326 3798 5326 1312 6508 5677 3798 5326 6229 4216 5773 431 4144 2866 5773 8504 1543 8207 5239 4193 7653 5205 5773,0
1670,6389 753 526 1994 7469 6300 7499 2456,0
4361,5091 230 5335 6517 8190 88 230 6949 4211 3078 6084 1900 6980 285 1543 5085 5773 4917 2698 468 8542 3964 1872 3283 2698 4069 3903 7924 3327 4801 5817 2641 4349 5107 203 6214 7924 2582 5773,0
4711,6359 2045 4017 7528 5136 6662 7745 230 4526 5795 8554 237 6794 5672 4017,1
4577,4123 6700 997 6461 1066 7891,0
3867,8557 5773 3730 6980 1582 3485 3078 8364 1226 5090 224 3499 8626 6941 224 6547 3766 7526 4107 1994 6439 1703 5817 4017 5270 3198 7924 755 6527 2734 6464 5083 3078,0
3044,4521 6635 1350 7193 4521 4521 4801 7669 3895 6300 5118 907 6070 237 1978 4426 3964 4017 4017 5922 2502 6517 208 5922 942 6589 8542 831 6517 208 5922 2296 7526 7669,0
4337,6084 5868 237 7519 7860 6347 4369 5773 431 214 5773 425 7343 2698 2617,0
1137,3898 1293 6700 1473 7924 5071 3080 5255 237 3321 126 5291 6053 3078,0
4355,4556 753 253 1543 2734 1783 5819,0
3787,300 378 1994 6461 6031 4369 5773 7880 753 3718 7007 978 6300 5773 6521 1089 5071 7982 6312 8542 1548 224 8043 5773 3533 7667 88 2230 5107 472 230 8574 165 5450 4108 4503 5415 3249 4608 2698 7771 1309 237 7027 2655 142 237 4768 8406 5415 2582 5773 8458 5480 5773,0
1454,3587 7997 6619 8597 670 5163 52 3345 5773 3533 5051 753 7792 5045 3751 5672 2940 5773 7281 102 8406 834 5773 4531 5658 6794 5773 8579 3512 5773 4590,0
1165,7513 8380 3559 7526,0
4640,5247 3515 237 8542 4639 4687 2626 6619 5922 3660 237 711 8542 4438 8618 8419 230 4578 6589 7337 4234 8143 442 7363 5865 237 3852 5367 6584 6584 4258 6832,1
3741,7136 6084 7622 3647 1275 237 230 1207 8444 2734 5174 4442 526 237 5083 6193,0
2641,590 230 3771 6461 5239 766 5045 3283 4211 3295,0
2856,4034 230 5795 2734 3468 3242 2582 237 4912 6193 4724 224 4564 3078 6521 1207 3501 2734 4211 4715 5174 2734 2269 7473 3078,0
4205,4442 1386 5085 6343 230 3283 4927 4715 237 5235 1782 7526 5341 6006 3331 4748 1392 7526 6084 5982 6760 1395 230 6547 4944 7526,0
3792,3898 5071 7982 2963 8542 6290 3078,0
1062,4878 1698 2701 6527 4211 6537 6517,0
3670,2707 907 8380 6084 2889 4752 4016 1582 1062,0
3574,4721 4017 4456 7099 2698 3968 2269 8253 5773,0
3914,5631 5078 3283 154 1430 8105 6379 224 3771 4243 325 4017 5015 5795 237 5237 237 8542 1998 160 4017,0
3747,2760 2963 3716 5124 7526 6936 7526 4153 1041 2043 237 203 4715 7526,0
1100,7882 1543 8542 1484 753 472 230 5071 5826 711 6589 6953 8528 3671 1543 4675 5373 2154 753 1416 237 5071 753 2091 7343 5071 6953 4801 5071 6953 7343 5071 711 4801 5071 7982 6953 5773,0
2095,3730 3385 4160 1538 5773 4391 5773,0
3496,3286 8623 7526 3757 6368 272 5965 5773 2297 2698 6980 5175 3968 6794 1994 5704 3771 1049 237 6562 7526 1255 8084 1813 3474 5138 7526 6521 3597 5922 6188 5466 8084,0
4174,1765 6517 2738 2753 2573 4026 7343 6084 5795 237 6794 237 8542 446 6300 6532 5026,0
2797,6451 7526,0
4118,5341 3958 1728 7957 3078 6084 7615 8138 7264 7624 7526 1207 5326 5071 5174 1813 1990 7526,0
3455,1908 2698 1679 1106 4485 154 8609 5773,0
1259,7718 5071 7470 8542 464 5614 3078,0
1244,6451 1499 5773 7879 727 7532,0
4708,6084 4799 4715 5773 676 6868 4017 7113 5045 6349 7343 2734 1309 528 7924 8542 4293 5773 244 2698 5869 2734 6254 8542 340 3078,0
3740,3730 3519 237 3225 6517 2698 8147 2666 3759 7027 2963 8075 5672 4179 2698 6013 8524 2734 6460 1752 5773,0
3058,3690 4103 7210 8346 784 5121 5174 6388 2775,0
1129,6084 651 6461 4457 237 2508 7945 6700,0
2919,7018 5922 8207 572 5773 5837 5795 2735 5922 5558 77 5773,0
4017,1489 2698 4883 5071 2692 2613 6700 907 8380 343 4217 6700 7464 6394 1147 3718 756 1147 7248 4583 6700 7532 4565,0
4854,6787 3917 4017 5573 5979 4457 4108 1226 4332 1543 5922 7337 119 3223 8443 5773 4035 5241 1556 7266 5615 5773 6490 3261 5773 3738 2014 154,1
3724,3746 4580 5773 6084 1444 1656 8075 8000 7632 1270,0
4020,2898 617 1425 708 7771 6143 8542 7917 1543 254 1730 7924 7620 134,0
1210,2178 753 6298 1652 6700 7152 5508 5045 8298 3078 3447 6425 2195 7168 5373 1597 5373 1878 5373 2309 1056 4047 3479 2969 3234 4663 3746 769 549 271,0
3603,5573 2121 753 4715 6300 1121 3078,0
1198,676 853 753 2655 7830 5773 3182 2440 4108 237 22 5922 7830 6517 8542 3583 1444 4288 224 997 5773 4518 2734 5868 237 6349 6439 7532,0
1439,3332 2698 2269 6461 1617 5672 3669 6560 3078,0
2104,6884 4589 6074 230 1199 4589 8486 230 7928 4589 6890 6700 3533 5239 4589 3718 303 224 2698 1309 3718 5655 3240 2043 7526,0
4793,2817 237 2734 5773 1503 2113 1556 8542 4060 5773 3730 6461 7411 5773,0
2760,6026 5071 3543 2698 7622 3470 2389 8542 4592 6214 2698 918 237 102 1994 6577 4211 5773,0
1762,2430 8406 686 753 6672 230 7464 8542 154 1872 6084 4752 1556 8542 318 1698 468 6980 6517 4627 224 3403 5746 8542 154 8281 7980 1698 7953 2963,0
4815,4123 6700 997 6461 1066 7891,0
2560,300 2578 6700 7532 3547 5678 4032 4801 5035,0
2591,2963 2011 8138 6684 1280 4783 5085,0
1371,2707 2812 2963 254 8195 6084 44 5107,0
1693,3898 5548 6700 2698 3968 4912 5071 6193 2963 1612 7343 5071 5869 5045 7127 1280 7812 5658 8610 6700 6843 1304 4808,0
2469,590 1189 230 8380 5773 1207 4768 6983 6517 2698 6527 162 7924 5235 62 8542 572 4017 3468 5922 7771 8468 5337 4369 224 753 1401 8600 2069 4608 6517 7622 7771 4500 4211 4017,0
1296,7439 2734 224 6461 756 6122 7669 7256 7669 3745 224 1020 6030 1368 6300 8052 6700,0
3202,2707 6084 6349 4017 3898 4277 468 5922 8207 1277 7924 2260 5672 8542 8197 5773 6084 6843 4211 4017,0
3508,8015 2812 230 2641 2807 3647 1275 237 203,0
3970,3746 5773 1774 2134 5773 5631 1657 3078,0
3055,1273 6527 2734 1309 237 6794 237 2269 4211 3078,0
1247,7880 2734 1068 237 726 5773,0
1114,2925 7519 2734 6532 8566 4196 237 6532 8266 1543 529 6300 4211 230 753 6517 1189 3078,0
3760,7823 8207 4017 2188 3080 237 853 5085 5773 3285 5922 5620 3485 4017,0
2721,5035 3594 6565 5035 7526 6084 3798 2734 4652 7526 6084 4799 7771 1109 2734 7341 2869 237 8542 3442 5479 2540 237 2269 237 5045 7526 1501 2734 3798 5045 3078,0
4499,6034 2734 6349 753 3366 237 2486 2734 5328 3477 4909 5342 4017 2354 5300 3581 2154 4211 2807 3647 5326 1556 6461 8130 6589 7737 6286 484 8589,1
1713,676 3485 8406 7891 6700 5604 1280 5728 5094,0
3356,590 230 2698 1444 2269 3165 5773 3182 5395 7294 77 753 1994 5922 7437 2698 468 1994 400 7526 6300 3689 4017 7764 1802 7538 7837 1486 4608 653 6858 237 2269 3165 5773 2760 5107 5773,0
1992,7685 1444 3647 6300 8542 911 7924 6517 4131,0
3612,228 8542 2549 1543 7367 6517 6794 5335 4801 696 5584 5922 5353 77 2002 2425 4357 843 4017 3659 2734 1994 8163 230 4678 755 230 4678 911,0
3389,5172 3151 5869 5045 142 2698 3743 7526 4442 5107 2963 7473 6300 3601 2758 4676 7526,0
2354,3898 2734 7982 5868 237 6794 1994 7796 3078 7096 7343 1698 4759 2963 6562 3771 3968 6794 8340 224 1008 8542 375 2930,0
3846,5270 237 7027 4580 77 3543 7268 5773 6451 150 4580 1309 237 5219 1651 5773 6084 1444 6794 7343 4160 203 6589 5107,0
3156,6084 7028 8214 1543 2734 5773 7167 4702 2698 1309 2582 3968 2734 1699 5045 3078,0
2996,6026 5071 6983 4872 5431 6517 4017 2594 5035 5620 6127 5551 918 5922 3290 4017,0
3194,2707 5071 7982 2573 2775 3078,0
1805,4117 8406 5548 1615 5672 8406 4121 237 752 224 1698 5795 5551 1226 2820 3324 4976 4647 3369 4017 224 5795 5922 6281 3940 4017 1615 7771 5887 5071 4179 5795 5071 1226 6193 237 3078 2326,0
4196,2667 3474 5326 5045 7327 5773,0
4345,6472 1698 7174 3825 3279 7526 7878 2186 6193 2963 6619 753 4211 3078,0
3685,6084 4799 6618 6300 4441 224 5795 1226 6193 1994 6254 7860 3284,0
3530,8380 7526 1041 629 237 2734 3934 7526,0
2922,7657 753 154 1994 6265 5819 2698 1444 5700 4912 1994 7538 5819 4580 7606 1994 8631 5773,0
1318,7136 230 4533 1827 4017 3577 7337 5163 237 2269 6300 230 753 6517 8380 3078,0
2890,3048 1517 5255 528 602 2734 3968 5300,0
2051,334 4533 8542 6560 755 5071 2728 5071 460 5045 2793 3632 7343 6084 460 5071 6560 5773 7685 8314 6843 5045 4017 5819,0
2637,4987 5107 4038 6983 2698 3786 6517 8444 3283 5921 5773 4476 5773 2516 584 3078,0
4655,1796 1540 230 8075 7091 6300 5773 1501 6349 7343 1037 2475 6300 6289 6682 8298 2386 3283 5862 4179 1813 1799 4017,0
4201,3746 4211 6980 7677 2812 3462 4017 5465 6517 2620 3970 4608 2698 5431 8406 5548 3501 5045 5922 4407 3825 5672 254 8022 6843 7017 7973,0
1834,636 4017 7930 3118 5773 2698 4799 5107 5672 1621 1994 5658 2904 1621 2017 1921 5592 2963 7877 6481 5773,0
3067,5251 5773 7018 4522 1543 1651 5141 5773,0
3739,1452 3983 7924 5922 7450 4801 7186 1944 6980 8406 362 5773 3533 6707 2558 5750 5045 5773 3533 5771 972 8600 4608 468 8406 5681 5773 6084 2945 237 5235 5773 3393 8406 5266 468 5107 5750 5773,0
3692,6451 8380 1041 5094 5773 6084 3968 5431 5773,0
4730,3917 4017 7186 5420 6296 4746 6517 2734 5795 5044 7337 6043 8143 6589 5922 6076 2738 4017 5849 8354 2769 237 8534 5773 7238 1280 2402 4032 7424 230 6695 6899 5773 1396,1
2053,1992 237 5045 1189 5085 230 1136,0
2601,1306 4017 5035 844 5035 7718 6084 2267 6461 3266 3078 2606 6461 80 3078 2606 6461 8073 3078 1273 6527 2734 771 6461 5239 3078 326 8542 4767 5672 3078 7718 2734 4986 4211 2184 3078,0
4716,2188 5551 5980 4179 6461 1799 1189 5085 3078,0
1183,5837 5071 6021 4784 753 401 6258 2188 3105 2956 6532 4268 4032 8137 1544 4694 8155 6700 1379 8106 7924 4694 8155 753 7293 6700 3584 1746 2956 3968 7723 4211 3200 8590 709 6700 7546 1280 4809 1947 7442 7749 6700 8315 6208 6700,0
3821,4138 254 8444 5727 2734 4600 5773 4518 5107 3771 4871 254 8444 3501 2734 5922 4968 237 942 5773 3285 5922 5558 572 5773,0
3592,6084 3468 237 7410 969 7937 2194 6300 7805 6343 5773 7152 4608 3474 1740 5658 4500 5045 3078 1985 7526 46 2698 3743 5071 1740 5658 5982 2631 5525 4608 5219 5071 1453 5773 1879 6563 7107 5773,0
4675,8267 1062 3158 1250 1800 5071 6439 2861 8600 3321 1872 4703 6084 6828 4407 5071 6172,0
1006,2875 7182 4580 2266 3342 1189 3078,0
2761,7278 5208 5045 4608 5335 4017,0
1697,5101 230 6084 4799 5534 1994 6461 1621 5773,0
2243,427,0
1093,1489 4017 5174 2230 2186 519 2624 2900 8278 3078 6084 2295 6300 4731 6700,0
1691,3730 3385 753 2779 3168 5658 6300 2176 5773,0
4587,5259 8600 3035 5907 6300 4144 2564 5773 5178 2698 152 3718 2451 3078 5786 3078 6527 5071 7027 2698 5169 2273 2113 3078 3616 230 6383 2835 4250 142 4211 2301 5907 6300 4307 1543 6532 8113 6700 6306 7532,0
2603,4442 1799 3601 8104 4161 8391 4052 8600 6869 8600 2714 7526 1035 251 7924 7703 6247 8600 7107 3374 5249 7924 5742 8600 953 3468 5881 7751 8600 3281 7388 6700,0
1978,334 2734 1588 3647 361 5663 4017 5465 4354 7123 4298 4470 4675 1267 6517 2268 2043 4017,0
4260,8141 6343 5773 1273 1600 7526,0
1881,6315 572 2698 997 237 853 6537 7860 4608 154 5773,0
2867,6084 1309 7526 7096 2698 3668 6794 518,0
3266,3746 7805 6700 4580 8219 6700 4179 1803 3078,0
3690,2707 6589 6084 2807 5551 5306 224 6953 5922 4064 4976 8542 4759 7924 8542 572 5773,0
4753,7152 2982 6300 3579 6589 3080 7473 3078 2597 4297 8138 3080 5658 3579 3825 5773,0
1023,3866 5773 4442 6169 5922 5620 3485 4017,0
2736,3285 2734 7746 6589 3669 3078 6451 5954 3494 6980 5922 8506 8305 7526,0
2211,2517 7184 411 8575 5120 8535 5773,0
3178,491 6214 5045 8600 8406 8488 3468 4580 6671 4369 8406 2121 2945 3581 7526 6448 5432 7602 5658 1845 6300 3579 6589 4676 7526,0
3907,7436 468 5071 1978 8518 5658 2269 6619 4503 8410 7343 5107 7281 5703 1929 2269 8631 5922 3382 489 4844 6589 8128,0
1075,7685 7284 6761 2734 4017 3285 5922 8207 755 224 2199 2734 7874 1782 5773,0
1584,1080 7526 2242 5819 4662 353 2734 203 5141 224 210 8203 5819,0
2496,2297 7526 4138 2186 3968 5348 8542 8371 562 7526 7956 6744 4017,0
3988,4904 2734 7524 6300 5779 3078,0
3541,5172 1579 6036 8206 7526 6084 6156 1240 1419 3225 352 7526 6451 3771 7526,0
3285,425 230 4595 5239 5020 5773 1756 230 7615 3647 149 3283 5169 3647 8075 8406 2800 1543 77 45 4019 5773 3577 5922 4720 5773,0
3459,2985 753 8406 4457 4976 6880 6700,0
2806,7931 753 425 572 5773 4017 4518 667 2698 6980 7798 1543 2734 230 7343 667 2698 3641 6589 7642 2734 3078 1028 1028 8063 6179 5661 4577 230 7018 3718 4467 230 4442 8021 6369,0
2730,4521 2541 2698 2835 6607 6300 1800 1506 8406 2946 230 3533 4441 4255 6300 1800 1506 5045 6700 4017 4521 4521 5773 7803 7373 230 7386 1283 230 2133 2338 3970 1804 7526 4017 4017 5819 1082 8336 4801 1179 5773,0
1125,7903 7924 5064 5181 6428 753 5107 2655 4600 6537 7862 8542 6452 7805 6700 7018 2655 4600 5551 4976 4701 8542 183 5773 1082 5459 2616,0
3675,6084 4799 519 2734 1994 4156 8568 5773 3730 2655 5922 4252 5195 1543 4580 2107 3078 5819,0
2219,3898 4426 6193 3078 7152 5439 8075 5636 3078,0
4081,7152 7392 3321 3870 378 5773 4453 3321 8254 183 7924 3718 2845 3078,0
3046,4878 2186 5219 2121 237 4912 2186 6193 3279 7526 5172 1740 5658 779 40 5163 4444 7526,0
4597,3746 5773 3577 5107 5084 5773 4442 7734 7860 2848 4245 224 3024 3647 3774 2582 1556 8406 4691 5773 2829 5107 823 237 5795 237 3915 1543 254 1631 5773 2985 753 989 1104 2698 5063 5869 2734 5773,0
4301,300 1994 4493 7957 1994 5045 5551 237 274 237 5672 7605 5773 7685 2230 6547 7891 237 5045 5773 6084 8076 7210 2734 8298 5922 617 224 7525 5397 5773,0
2825,4619 2698 1419 3682 6214 2698 3468 5922 7662 3468 7291 4586 6257 6619 5922 5912 3848 474 1001 4608 2698 6156 6036 3601 77 2186 4895 3718 474 5773,0
1702,6084 468 5773 8504 5392 224 77 6336 5773 2707,0
4451,1576 3515 6300 5658 5922 4328 2626 1994 5922 3660 237 711 6532 1023 5773 8579 6978 237 6510 237 2269 3515 4858 3754 3965 2257 1179 7238 1280 450 7155 2304 1994 7269 6423 520,1
1460,4041 2698 6517 3385 1382 2588 3078,0
4073,7998 6461 2774 4748 3078,0
2850,6883 8406 5239 6279 224 6084 2889 4026 6349 5773 7136 6084 6254 4211 7811 5773,0
1124,6451 7526,0
1322,7747 7526 3821 3092 1212,0
4293,326 7957 978 48 753 150 1994 4905 3078 6527 2734 2269 528 4 1556 6461 5235 911 5773,0
2347,5270 2698 1579 753 6527 1240 203 4610 2734 3581 5174 907 4298 6589 753 4211 5433 2734 3968 5982 8298 653 7944 8298 2734 5868 5773,0
1378,6084 1444 203 2612 6012,0
4077,7189 8053 4017 7144 2971 1947 2702 4648 7152 554 2023 4017 2402 961 4900,0
1045,6084 6170 142 2734 3468 6640 230 8406 6843 3078 2679 2734 2869 237 8542 3442 5479 3078 7718 2734 2269 6461 5239 2776 3078 714 2734 5672 5922 285 3442 3078 6084 7027 7924 2734 230 6424,0
1847,2297 230 8406 4972 224 650 2230 1025 5045 224 8406 1052 2230 8563 237 4759 8542 3485 1543 5922 5133 230 7027 6084 2807 7393 4976 6300 6254 6532 5026 3078,0
4620,775 5773 244 2698 1968 5922 7079 7924 5404 237 771 7538 5410 3078 2925 3605 4017 1207 7982 1968 5922 7079 5773 3121 6589 3209 3078 3659 2734 2612,0
1855,2610 230 4369 2698 4799 6220 1994 1967 5773 1537 7924 4715 2283 5773,0
1520,6084 8083 4326 1947 7229 5368 6932 4473,0
3211,8601 1827 5773 2122 1651 6454,0
1767,425 1615 7792 6193 5085 230 4986 7771 5121 4801 7556 1736 6517 2321 5045 1872 5773,0
4105,2925 203 7473 5773 6084 5063 5868 5071 237 3647 5411,0
2372,6084 904 1690 6700 4062 4670 3968 3078,0
4560,4256 2451 1651 8406 5239 237 8214 1147 5071,0
1476,6084 5795 5922 357 5428 7848 5271 5672 8406 1189 4437,0
1365,7436 862 230 1304 5141 230 6249 5760 5658 1521 4764 1280 1008 3245 235 4595 230 1922 2728 5071 6589 3718 1966 1775 8465 97 6300 4211 230 6084 1008 7035 3235 230 4608 6311 7337 4248 230 8346 230 3146 5773,0
1755,7136 230 5063 6794 237 4441 230 1207 3647 4715 518 4292,0
1393,5035 1503 5175 2655 4789 3718 6142 2802 8600 245 6039 5658 6975 5226 3751 6048 5672 4528,0
1502,7531 2807 5235 230 7131 1230 5922 4779 2963 8542 1635 1224,0
1807,4442 5107 978 7473 6619 4559 5773,0
3192,8602 6556 237 274 2655 8542 3873 4608 6084 3468 5922 6220 2295 230 965 5085,0
2962,740 4139 5138 7526 6084 7822 4250 3718 8155 5773 1047 4018 4069 3279 5773 4477 8326 8447 5085 5773 7152 7982 6300 4638 3078,0
2393,2736 4263 2480 3078 7125 2698 3948 5658 5071 6343 3078,0
4331,1945 237 7902 224 7973 2655 6517,0
2307,6026 5071 1224 3601 5767 2963 1062 6053 3078,0
1437,6084 6277 6461 2459 6685 3078 6084 5099 6517 2734 7615 5795 1637 5922 8506 4952 5174 2734 5038 8542 8203 6980 5922 3278 3078 6084 4799 5141 5534 5174 2734 203 4715 230 8406 6843,0
2564,8364 5107 7519 4211 5773 6032 3968 5234 5045 5773,0
2528,3746 4046 6553 4017 3730 5071 1120 8542 2887 3078,0
1856,6451 3771 4297 4871 8631 3743 3825 8600 5219 8631 5326 5071 6053 7526,0
3491,7152 6300 5779 4471 3078,0
1506,7685 5326 8631 5085 8380 2698 2728 5326 8631,0
2363,4442 79 4570 1747 5819 4494 1851 5773,0
1796,590 2877 2698 4799 4938 237 2199 6461 7805 6537 5713 1086,0
3565,7747 6343 7526 1520 1240 7982 4871 7538 6794 5922 5107 1212 3078 7096 1240 1444 5107 6349 40 3825 5773 3821 404 3477 6095 3324 8542 757 1189 3078,0
